count,streamType,tag,time,values
46673,6,127,1551456850,0.0
46673,6,130,1551456850,348.0
46672,6,128,1551456847,65296.0
46672,6,131,1551456847,0.0
46672,6,129,1551456847,1.0
46672,6,132,1551456847,0.0
46672,6,126,1551456847,0.0
46672,6,127,1551456847,0.0
46672,6,130,1551456847,0.0
46671,6,128,1551456839,65295.0
46671,6,131,1551456839,900.0
46671,6,129,1551456839,5293.0
46671,6,132,1551456839,4096.0
46671,6,126,1551456839,0.0
46671,6,127,1551456839,0.0
46671,6,130,1551456839,348.0
46670,6,128,1551456836,65296.0
46670,6,131,1551456836,0.0
46670,6,129,1551456836,1.0
46670,6,132,1551456836,0.0
46670,6,126,1551456836,0.0
46670,6,127,1551456836,0.0
46670,6,130,1551456836,0.0
46669,6,128,1551456829,65295.0
46669,6,131,1551456829,900.0
46669,6,129,1551456829,6193.0
46669,6,132,1551456829,4096.0
46669,6,126,1551456829,0.0
46669,6,127,1551456829,0.0
46669,6,130,1551456829,348.0
46668,6,128,1551456826,65296.0
46668,6,131,1551456826,0.0
46668,6,129,1551456826,1.0
46668,6,132,1551456826,0.0
46668,6,126,1551456826,0.0
46668,6,127,1551456826,0.0
46668,6,130,1551456826,0.0
46667,6,128,1551456818,65295.0
46667,6,131,1551456818,900.0
46667,6,129,1551456818,7093.0
46667,6,132,1551456818,4096.0
46667,6,126,1551456818,0.0
46667,6,127,1551456818,0.0
46667,6,130,1551456818,348.0
46666,6,128,1551456816,65296.0
46666,6,131,1551456816,0.0
46666,6,129,1551456816,1.0
46666,6,132,1551456816,0.0
46666,6,126,1551456816,0.0
46666,6,127,1551456816,0.0
46666,6,130,1551456816,0.0
46665,6,128,1551456808,65295.0
46665,6,131,1551456808,900.0
46665,6,129,1551456808,7993.0
46665,6,132,1551456808,4096.0
46665,6,126,1551456808,0.0
46665,6,127,1551456808,0.0
46665,6,130,1551456808,348.0
46664,6,128,1551456805,65296.0
46664,6,131,1551456805,0.0
46664,6,129,1551456805,1.0
46664,6,132,1551456805,0.0
46664,6,126,1551456805,0.0
46664,6,127,1551456805,0.0
46664,6,130,1551456805,0.0
46663,6,128,1551456797,65295.0
46663,6,131,1551456797,900.0
46663,6,129,1551456797,8893.0
46663,6,132,1551456797,4096.0
46663,6,126,1551456797,0.0
46663,6,127,1551456797,0.0
46663,6,130,1551456797,348.0
46662,6,128,1551456795,65296.0
46662,6,131,1551456795,0.0
46662,6,129,1551456795,1.0
46662,6,132,1551456795,0.0
46662,6,126,1551456795,0.0
46662,6,127,1551456795,0.0
46662,6,130,1551456795,0.0
46661,6,128,1551456787,65295.0
46661,6,131,1551456787,900.0
46661,6,129,1551456787,9793.0
46661,6,132,1551456787,4096.0
46661,6,126,1551456787,0.0
46661,6,127,1551456787,0.0
46661,6,130,1551456787,348.0
46660,6,128,1551456784,65296.0
46660,6,131,1551456784,0.0
46660,6,129,1551456784,1.0
46660,6,132,1551456784,0.0
46660,6,126,1551456784,0.0
46660,6,127,1551456784,0.0
46660,6,130,1551456784,0.0
46659,6,128,1551456777,65295.0
46659,6,131,1551456777,900.0
46659,6,129,1551456777,10693.0
46659,6,132,1551456777,4096.0
46659,6,126,1551456777,0.0
46659,6,127,1551456777,0.0
46659,6,130,1551456777,348.0
46658,6,128,1551456774,65296.0
46658,6,131,1551456774,0.0
46658,6,129,1551456774,1.0
46658,6,132,1551456774,0.0
46658,6,126,1551456774,0.0
46658,6,127,1551456774,0.0
46658,6,130,1551456774,0.0
46657,6,128,1551456766,65295.0
46657,6,131,1551456766,900.0
46657,6,129,1551456766,11593.0
46657,6,132,1551456766,4096.0
46657,6,126,1551456766,0.0
46657,6,127,1551456766,0.0
46657,6,130,1551456766,348.0
46656,6,128,1551456763,65296.0
46656,6,131,1551456763,0.0
46656,6,129,1551456763,1.0
46656,6,132,1551456763,0.0
46656,6,126,1551456763,0.0
46656,6,127,1551456763,0.0
46656,6,130,1551456763,0.0
46655,6,128,1551456756,65295.0
46655,6,131,1551456756,900.0
46655,6,129,1551456756,12493.0
46655,6,132,1551456756,4096.0
46655,6,126,1551456756,0.0
46655,6,127,1551456756,0.0
46655,6,130,1551456756,348.0
46654,6,128,1551456753,65296.0
46654,6,131,1551456753,0.0
46654,6,129,1551456753,1.0
46654,6,132,1551456753,0.0
46654,6,126,1551456753,0.0
46654,6,127,1551456753,0.0
46654,6,130,1551456753,0.0
46653,6,128,1551456745,65295.0
46653,6,131,1551456745,900.0
46653,6,129,1551456745,13393.0
46653,6,132,1551456745,4096.0
46653,6,126,1551456745,0.0
46653,6,127,1551456745,0.0
46653,6,130,1551456745,348.0
46652,6,128,1551456743,65296.0
46652,6,131,1551456743,0.0
46652,6,129,1551456743,1.0
46652,6,132,1551456743,0.0
46652,6,126,1551456743,0.0
46652,6,127,1551456743,0.0
46652,6,130,1551456743,0.0
46651,6,128,1551456735,65295.0
46651,6,131,1551456735,900.0
46651,6,129,1551456735,14293.0
46651,6,132,1551456735,4096.0
46651,6,126,1551456735,0.0
46651,6,127,1551456735,0.0
46651,6,130,1551456735,348.0
46650,6,128,1551456732,65296.0
46650,6,131,1551456732,0.0
46650,6,129,1551456732,1.0
46650,6,132,1551456732,0.0
46650,6,126,1551456732,0.0
46650,6,127,1551456732,0.0
46650,6,130,1551456732,0.0
46649,6,128,1551456724,65295.0
46649,6,131,1551456724,900.0
46649,6,129,1551456724,15193.0
46649,6,132,1551456724,4096.0
46649,6,126,1551456724,0.0
46649,6,127,1551456724,0.0
46649,6,130,1551456724,348.0
46648,6,128,1551456722,65296.0
46648,6,131,1551456722,0.0
46648,6,129,1551456722,1.0
46648,6,132,1551456722,0.0
46648,6,126,1551456722,0.0
46648,6,127,1551456722,0.0
46648,6,130,1551456722,0.0
46647,6,128,1551456714,65295.0
46647,6,131,1551456714,900.0
46647,6,129,1551456714,16093.0
46647,6,132,1551456714,4096.0
46647,6,126,1551456714,0.0
46647,6,127,1551456714,0.0
46647,6,130,1551456714,348.0
46646,6,128,1551456711,65296.0
46646,6,131,1551456711,0.0
46646,6,129,1551456711,1.0
46646,6,132,1551456711,0.0
46646,6,126,1551456711,0.0
46646,6,127,1551456711,0.0
46646,6,130,1551456711,0.0
46645,6,128,1551456704,65295.0
46645,6,131,1551456704,900.0
46645,6,129,1551456704,16993.0
46645,6,132,1551456704,4096.0
46645,6,126,1551456704,0.0
46645,6,127,1551456704,0.0
46645,6,130,1551456704,348.0
46644,6,128,1551456701,65296.0
46644,6,131,1551456701,0.0
46644,6,129,1551456701,1.0
46644,6,132,1551456701,0.0
46644,6,126,1551456701,0.0
46644,6,127,1551456701,0.0
46644,6,130,1551456701,0.0
46643,6,128,1551456693,65295.0
46643,6,131,1551456693,900.0
46643,6,129,1551456693,17893.0
46643,6,132,1551456693,4096.0
46643,6,126,1551456693,0.0
46643,6,127,1551456693,0.0
46643,6,130,1551456693,348.0
46642,6,128,1551456690,65296.0
46642,6,131,1551456690,0.0
46642,6,129,1551456690,1.0
46642,6,132,1551456690,0.0
46642,6,126,1551456690,0.0
46642,6,127,1551456690,0.0
46642,6,130,1551456690,0.0
46641,6,128,1551456683,65295.0
46641,6,131,1551456683,900.0
46641,6,129,1551456683,18793.0
46641,6,132,1551456683,4096.0
46641,6,126,1551456683,0.0
46641,6,127,1551456683,0.0
46641,6,130,1551456683,348.0
46640,6,128,1551456680,65296.0
46640,6,131,1551456680,0.0
46640,6,129,1551456680,1.0
46640,6,132,1551456680,0.0
46640,6,126,1551456680,0.0
46640,6,127,1551456680,0.0
46640,6,130,1551456680,0.0
46639,6,128,1551456672,65295.0
46639,6,131,1551456672,900.0
46639,6,129,1551456672,19693.0
46639,6,132,1551456672,4096.0
46639,6,126,1551456672,0.0
46639,6,127,1551456672,0.0
46639,6,130,1551456672,348.0
46638,6,128,1551456670,65296.0
46638,6,131,1551456670,0.0
46638,6,129,1551456670,1.0
46638,6,132,1551456670,0.0
46638,6,126,1551456670,0.0
46638,6,127,1551456670,0.0
46638,6,130,1551456670,0.0
46637,6,128,1551456662,65295.0
46637,6,131,1551456662,900.0
46637,6,129,1551456662,20593.0
46637,6,132,1551456662,4096.0
46637,6,126,1551456662,0.0
46637,6,127,1551456662,0.0
46637,6,130,1551456662,348.0
46636,6,128,1551456660,65296.0
46636,6,131,1551456660,0.0
46636,6,129,1551456660,1.0
46636,6,132,1551456660,0.0
46636,6,126,1551456660,0.0
46636,6,127,1551456660,0.0
46636,6,130,1551456660,0.0
46635,6,128,1551456652,65295.0
46635,6,131,1551456652,900.0
46635,6,129,1551456652,21493.0
46635,6,132,1551456652,4096.0
46635,6,126,1551456652,0.0
46635,6,127,1551456652,0.0
46635,6,130,1551456652,348.0
46634,6,128,1551456649,65296.0
46634,6,131,1551456649,0.0
46634,6,129,1551456649,1.0
46634,6,132,1551456649,0.0
46634,6,126,1551456649,0.0
46634,6,127,1551456649,0.0
46634,6,130,1551456649,0.0
46633,6,128,1551456641,65295.0
46633,6,131,1551456641,900.0
46633,6,129,1551456641,22393.0
46633,6,132,1551456641,4096.0
46633,6,126,1551456641,0.0
46633,6,127,1551456641,0.0
46633,6,130,1551456641,348.0
46632,6,128,1551456639,65296.0
46632,6,131,1551456639,0.0
46632,6,129,1551456639,1.0
46632,6,132,1551456639,0.0
46632,6,126,1551456639,0.0
46632,6,127,1551456639,0.0
46632,6,130,1551456639,0.0
46631,6,128,1551456631,65295.0
46631,6,131,1551456631,900.0
46631,6,129,1551456631,23293.0
46631,6,132,1551456631,4096.0
46631,6,126,1551456631,0.0
46631,6,127,1551456631,0.0
46631,6,130,1551456631,348.0
46630,6,128,1551456628,65296.0
46630,6,131,1551456628,0.0
46630,6,129,1551456628,1.0
46630,6,132,1551456628,0.0
46630,6,126,1551456628,0.0
46630,6,127,1551456628,0.0
46630,6,130,1551456628,0.0
46629,6,128,1551456620,65295.0
46629,6,131,1551456620,900.0
46629,6,129,1551456620,24193.0
46629,6,132,1551456620,4096.0
46629,6,126,1551456620,0.0
46629,6,127,1551456620,0.0
46629,6,130,1551456620,348.0
46628,6,128,1551456618,65296.0
46628,6,131,1551456618,0.0
46628,6,129,1551456618,1.0
46628,6,132,1551456618,0.0
46628,6,126,1551456618,0.0
46628,6,127,1551456618,0.0
46628,6,130,1551456618,0.0
46627,6,128,1551456610,65295.0
46627,6,131,1551456610,900.0
46627,6,129,1551456610,25093.0
46627,6,132,1551456610,4096.0
46627,6,126,1551456610,0.0
46627,6,127,1551456610,0.0
46627,6,130,1551456610,348.0
46626,6,128,1551456607,65296.0
46626,6,131,1551456607,0.0
46626,6,129,1551456607,1.0
46626,6,132,1551456607,0.0
46626,6,126,1551456607,0.0
46626,6,127,1551456607,0.0
46626,6,130,1551456607,0.0
46625,6,128,1551456599,65295.0
46625,6,131,1551456599,900.0
46625,6,129,1551456599,25993.0
46625,6,132,1551456599,4096.0
46625,6,126,1551456599,0.0
46625,6,127,1551456599,0.0
46625,6,130,1551456599,348.0
46624,6,128,1551456597,65296.0
46624,6,131,1551456597,0.0
46624,6,129,1551456597,1.0
46624,6,132,1551456597,0.0
46624,6,126,1551456597,0.0
46624,6,127,1551456597,0.0
46624,6,130,1551456597,0.0
46623,6,128,1551456589,65295.0
46623,6,131,1551456589,900.0
46623,6,129,1551456589,26893.0
46623,6,132,1551456589,4096.0
46623,6,126,1551456589,0.0
46623,6,127,1551456589,0.0
46623,6,130,1551456589,348.0
46622,6,128,1551456586,65296.0
46622,6,131,1551456586,0.0
46622,6,129,1551456586,1.0
46622,6,132,1551456586,0.0
46622,6,126,1551456586,0.0
46622,6,127,1551456586,0.0
46622,6,130,1551456586,0.0
46621,6,128,1551456579,65295.0
46621,6,131,1551456579,900.0
46621,6,129,1551456579,27793.0
46621,6,132,1551456579,4096.0
46621,6,126,1551456579,0.0
46621,6,127,1551456579,0.0
46621,6,130,1551456579,348.0
46620,6,128,1551456576,65296.0
46620,6,131,1551456576,0.0
46620,6,129,1551456576,1.0
46620,6,132,1551456576,0.0
46620,6,126,1551456576,0.0
46620,6,127,1551456576,0.0
46620,6,130,1551456576,0.0
46619,6,128,1551456568,65295.0
46619,6,131,1551456568,900.0
46619,6,129,1551456568,28693.0
46619,6,132,1551456568,4096.0
46619,6,126,1551456568,0.0
46619,6,127,1551456568,0.0
46619,6,130,1551456568,348.0
46618,6,128,1551456565,65296.0
46618,6,131,1551456565,0.0
46618,6,129,1551456565,1.0
46618,6,132,1551456565,0.0
46618,6,126,1551456565,0.0
46618,6,127,1551456565,0.0
46618,6,130,1551456565,0.0
46617,6,128,1551456558,65295.0
46617,6,131,1551456558,900.0
46617,6,129,1551456558,29593.0
46617,6,132,1551456558,4096.0
46617,6,126,1551456558,0.0
46617,6,127,1551456558,0.0
46617,6,130,1551456558,348.0
46616,6,128,1551456555,65296.0
46616,6,131,1551456555,0.0
46616,6,129,1551456555,1.0
46616,6,132,1551456555,0.0
46616,6,126,1551456555,0.0
46616,6,127,1551456555,0.0
46616,6,130,1551456555,0.0
46615,6,128,1551456547,65295.0
46615,6,131,1551456547,900.0
46615,6,129,1551456547,30493.0
46615,6,132,1551456547,4096.0
46615,6,126,1551456547,0.0
46615,6,127,1551456547,0.0
46615,6,130,1551456547,348.0
46614,6,128,1551456545,65296.0
46614,6,131,1551456545,0.0
46614,6,129,1551456545,1.0
46614,6,132,1551456545,0.0
46614,6,126,1551456545,0.0
46614,6,127,1551456545,0.0
46614,6,130,1551456545,0.0
46613,6,128,1551456537,65295.0
46613,6,131,1551456537,900.0
46613,6,129,1551456537,31393.0
46613,6,132,1551456537,4096.0
46613,6,126,1551456537,0.0
46613,6,127,1551456537,0.0
46613,6,130,1551456537,348.0
46612,6,128,1551456534,65296.0
46612,6,131,1551456534,0.0
46612,6,129,1551456534,1.0
46612,6,132,1551456534,0.0
46612,6,126,1551456534,0.0
46612,6,127,1551456534,0.0
46612,6,130,1551456534,0.0
46611,6,128,1551456526,65295.0
46611,6,131,1551456526,900.0
46611,6,129,1551456526,32293.0
46611,6,132,1551456526,4096.0
46611,6,126,1551456526,0.0
46611,6,127,1551456526,0.0
46611,6,130,1551456526,348.0
46610,6,128,1551456524,65296.0
46610,6,131,1551456524,0.0
46610,6,129,1551456524,1.0
46610,6,132,1551456524,0.0
46610,6,126,1551456524,0.0
46610,6,127,1551456524,0.0
46610,6,130,1551456524,0.0
46609,6,128,1551456516,65295.0
46609,6,131,1551456516,900.0
46609,6,129,1551456516,33193.0
46609,6,132,1551456516,4096.0
46609,6,126,1551456516,0.0
46609,6,127,1551456516,0.0
46609,6,130,1551456516,348.0
46608,6,128,1551456513,65296.0
46608,6,131,1551456513,0.0
46608,6,129,1551456513,1.0
46608,6,132,1551456513,0.0
46608,6,126,1551456513,0.0
46608,6,127,1551456513,0.0
46608,6,130,1551456513,0.0
46607,6,128,1551456506,65295.0
46607,6,131,1551456506,900.0
46607,6,129,1551456506,34093.0
46607,6,132,1551456506,4096.0
46607,6,126,1551456506,0.0
46607,6,127,1551456506,0.0
46607,6,130,1551456506,348.0
46606,6,128,1551456503,65296.0
46606,6,131,1551456503,0.0
46606,6,129,1551456503,1.0
46606,6,132,1551456503,0.0
46606,6,126,1551456503,0.0
46606,6,127,1551456503,0.0
46606,6,130,1551456503,0.0
46605,6,128,1551456495,65295.0
46605,6,131,1551456495,900.0
46605,6,129,1551456495,34993.0
46605,6,132,1551456495,4096.0
46605,6,126,1551456495,0.0
46605,6,127,1551456495,0.0
46605,6,130,1551456495,348.0
46604,6,128,1551456492,65296.0
46604,6,131,1551456492,0.0
46604,6,129,1551456492,1.0
46604,6,132,1551456492,0.0
46604,6,126,1551456492,0.0
46604,6,127,1551456492,0.0
46604,6,130,1551456492,0.0
46603,6,128,1551456485,65295.0
46603,6,131,1551456485,900.0
46603,6,129,1551456485,35893.0
46603,6,132,1551456485,4096.0
46603,6,126,1551456485,0.0
46603,6,127,1551456485,0.0
46603,6,130,1551456485,348.0
46602,6,128,1551456482,65296.0
46602,6,131,1551456482,0.0
46602,6,129,1551456482,1.0
46602,6,132,1551456482,0.0
46602,6,126,1551456482,0.0
46602,6,127,1551456482,0.0
46602,6,130,1551456482,0.0
46601,6,128,1551456474,65295.0
46601,6,131,1551456474,900.0
46601,6,129,1551456474,36793.0
46601,6,132,1551456474,4096.0
46601,6,126,1551456474,0.0
46601,6,127,1551456474,0.0
46601,6,130,1551456474,348.0
46600,6,128,1551456472,65296.0
46600,6,131,1551456472,0.0
46600,6,129,1551456472,1.0
46600,6,132,1551456472,0.0
46600,6,126,1551456472,0.0
46600,6,127,1551456472,0.0
46600,6,130,1551456472,0.0
46599,6,128,1551456464,65295.0
46599,6,131,1551456464,900.0
46599,6,129,1551456464,37693.0
46599,6,132,1551456464,4096.0
46599,6,126,1551456464,0.0
46599,6,127,1551456464,0.0
46599,6,130,1551456464,348.0
46598,6,128,1551456461,65296.0
46598,6,131,1551456461,0.0
46598,6,129,1551456461,1.0
46598,6,132,1551456461,0.0
46598,6,126,1551456461,0.0
46598,6,127,1551456461,0.0
46598,6,130,1551456461,0.0
46597,6,128,1551456454,65295.0
46597,6,131,1551456454,900.0
46597,6,129,1551456454,38593.0
46597,6,132,1551456454,4096.0
46597,6,126,1551456454,0.0
46597,6,127,1551456454,0.0
46597,6,130,1551456454,348.0
46596,6,128,1551456451,65296.0
46596,6,131,1551456451,0.0
46596,6,129,1551456451,1.0
46596,6,132,1551456451,0.0
46596,6,126,1551456451,0.0
46596,6,127,1551456451,0.0
46596,6,130,1551456451,0.0
46595,6,128,1551456443,65295.0
46595,6,131,1551456443,900.0
46595,6,129,1551456443,39493.0
46595,6,132,1551456443,4096.0
46595,6,126,1551456443,0.0
46595,6,127,1551456443,0.0
46595,6,130,1551456443,348.0
46594,6,128,1551456440,65296.0
46594,6,131,1551456440,0.0
46594,6,129,1551456440,1.0
46594,6,132,1551456440,0.0
46594,6,126,1551456440,0.0
46594,6,127,1551456440,0.0
46594,6,130,1551456440,0.0
46593,6,128,1551456433,65295.0
46593,6,131,1551456433,900.0
46593,6,129,1551456433,40393.0
46593,6,132,1551456433,4096.0
46593,6,126,1551456433,0.0
46593,6,127,1551456433,0.0
46593,6,130,1551456433,348.0
46592,6,128,1551456430,65296.0
46592,6,131,1551456430,0.0
46592,6,129,1551456430,1.0
46592,6,132,1551456430,0.0
46592,6,126,1551456430,0.0
46592,6,127,1551456430,0.0
46592,6,130,1551456430,0.0
46591,6,128,1551456422,65295.0
46591,6,131,1551456422,900.0
46591,6,129,1551456422,41293.0
46591,6,132,1551456422,4096.0
46591,6,126,1551456422,0.0
46591,6,127,1551456422,0.0
46591,6,130,1551456422,348.0
46590,6,128,1551456420,65296.0
46590,6,131,1551456420,0.0
46590,6,129,1551456420,1.0
46590,6,132,1551456420,0.0
46590,6,126,1551456420,0.0
46590,6,127,1551456420,0.0
46590,6,130,1551456420,0.0
46589,6,128,1551456412,65295.0
46589,6,131,1551456412,900.0
46589,6,129,1551456412,42193.0
46589,6,132,1551456412,4096.0
46589,6,126,1551456412,0.0
46589,6,127,1551456412,0.0
46589,6,130,1551456412,348.0
46588,6,128,1551456409,65296.0
46588,6,131,1551456409,0.0
46588,6,129,1551456409,1.0
46588,6,132,1551456409,0.0
46588,6,126,1551456409,0.0
46588,6,127,1551456409,0.0
46588,6,130,1551456409,0.0
46587,6,128,1551456401,65295.0
46587,6,131,1551456401,900.0
46587,6,129,1551456401,43093.0
46587,6,132,1551456401,4096.0
46587,6,126,1551456401,0.0
46587,6,127,1551456401,0.0
46587,6,130,1551456401,348.0
46586,6,128,1551456400,65296.0
46586,6,131,1551456400,0.0
46586,6,129,1551456400,1.0
46586,6,132,1551456400,0.0
46586,6,126,1551456400,0.0
46586,6,127,1551456400,0.0
46586,6,130,1551456400,0.0
46585,6,128,1551456391,65295.0
46585,6,131,1551456391,900.0
46585,6,129,1551456391,43993.0
46585,6,132,1551456391,4096.0
46585,6,126,1551456391,0.0
46585,6,127,1551456391,0.0
46585,6,130,1551456391,348.0
46584,6,128,1551456389,65296.0
46584,6,131,1551456389,0.0
46584,6,129,1551456389,1.0
46584,6,132,1551456389,0.0
46584,6,126,1551456389,0.0
46584,6,127,1551456389,0.0
46584,6,130,1551456389,0.0
46583,6,128,1551456380,65295.0
46583,6,131,1551456380,900.0
46583,6,129,1551456380,44893.0
46583,6,132,1551456380,4096.0
46583,6,126,1551456380,0.0
46583,6,127,1551456380,0.0
46583,6,130,1551456380,348.0
46582,6,128,1551456379,65296.0
46582,6,131,1551456379,0.0
46582,6,129,1551456379,1.0
46582,6,132,1551456379,0.0
46582,6,126,1551456379,0.0
46582,6,127,1551456379,0.0
46582,6,130,1551456379,0.0
46581,6,128,1551456370,65295.0
46581,6,131,1551456370,900.0
46581,6,129,1551456370,45793.0
46581,6,132,1551456370,4096.0
46581,6,126,1551456370,0.0
46581,6,127,1551456370,0.0
46581,6,130,1551456370,348.0
46580,6,128,1551456368,65296.0
46580,6,131,1551456368,0.0
46580,6,129,1551456368,1.0
46580,6,132,1551456368,0.0
46580,6,126,1551456368,0.0
46580,6,127,1551456368,0.0
46580,6,130,1551456368,0.0
46579,6,128,1551456360,65295.0
46579,6,131,1551456360,900.0
46579,6,129,1551456360,46693.0
46579,6,132,1551456360,4096.0
46579,6,126,1551456360,0.0
46579,6,127,1551456360,0.0
46579,6,130,1551456360,348.0
46578,6,128,1551456357,65296.0
46578,6,131,1551456357,0.0
46578,6,129,1551456357,1.0
46578,6,132,1551456357,0.0
46578,6,126,1551456357,0.0
46578,6,127,1551456357,0.0
46578,6,130,1551456357,0.0
46577,6,128,1551456349,65295.0
46577,6,131,1551456349,900.0
46577,6,129,1551456349,47593.0
46577,6,132,1551456349,4096.0
46577,6,126,1551456349,0.0
46577,6,127,1551456349,0.0
46577,6,130,1551456349,348.0
46576,6,128,1551456347,65296.0
46576,6,131,1551456347,0.0
46576,6,129,1551456347,1.0
46576,6,132,1551456347,0.0
46576,6,126,1551456347,0.0
46576,6,127,1551456347,0.0
46576,6,130,1551456347,0.0
46575,6,128,1551456339,65295.0
46575,6,131,1551456339,900.0
46575,6,129,1551456339,48493.0
46575,6,132,1551456339,4096.0
46575,6,126,1551456339,0.0
46575,6,127,1551456339,0.0
46575,6,130,1551456339,348.0
46574,6,128,1551456336,65296.0
46574,6,131,1551456336,0.0
46574,6,129,1551456336,1.0
46574,6,132,1551456336,0.0
46574,6,126,1551456336,0.0
46574,6,127,1551456336,0.0
46574,6,130,1551456336,0.0
46573,6,128,1551456328,65295.0
46573,6,131,1551456328,900.0
46573,6,129,1551456328,49393.0
46573,6,132,1551456328,4096.0
46573,6,126,1551456328,0.0
46573,6,127,1551456328,0.0
46573,6,130,1551456328,348.0
46572,6,128,1551456326,65296.0
46572,6,131,1551456326,0.0
46572,6,129,1551456326,1.0
46572,6,132,1551456326,0.0
46572,6,126,1551456326,0.0
46572,6,127,1551456326,0.0
46572,6,130,1551456326,0.0
46571,6,128,1551456318,65295.0
46571,6,131,1551456318,900.0
46571,6,129,1551456318,50293.0
46571,6,132,1551456318,4096.0
46571,6,126,1551456318,0.0
46571,6,127,1551456318,0.0
46571,6,130,1551456318,348.0
46570,6,128,1551456316,65296.0
46570,6,131,1551456316,0.0
46570,6,129,1551456316,1.0
46570,6,132,1551456316,0.0
46570,6,126,1551456316,0.0
46570,6,127,1551456316,0.0
46570,6,130,1551456316,0.0
46569,6,128,1551456307,65295.0
46569,6,131,1551456307,900.0
46569,6,129,1551456307,51193.0
46569,6,132,1551456307,4096.0
46569,6,126,1551456307,0.0
46569,6,127,1551456307,0.0
46569,6,130,1551456307,348.0
46568,6,128,1551456304,65296.0
46568,6,131,1551456304,0.0
46568,6,129,1551456304,1.0
46568,6,132,1551456304,0.0
46568,6,126,1551456304,0.0
46568,6,127,1551456304,0.0
46568,6,130,1551456304,0.0
46567,6,128,1551456297,65295.0
46567,6,131,1551456297,900.0
46567,6,129,1551456297,52093.0
46567,6,132,1551456297,4096.0
46567,6,126,1551456297,0.0
46567,6,127,1551456297,0.0
46567,6,130,1551456297,348.0
46566,6,128,1551456294,65296.0
46566,6,131,1551456294,0.0
46566,6,129,1551456294,1.0
46566,6,132,1551456294,0.0
46566,6,126,1551456294,0.0
46566,6,127,1551456294,0.0
46566,6,130,1551456294,0.0
46565,6,128,1551456286,65295.0
46565,6,131,1551456286,900.0
46565,6,129,1551456286,52993.0
46565,6,132,1551456286,4096.0
46565,6,126,1551456286,0.0
46565,6,127,1551456286,0.0
46565,6,130,1551456286,348.0
46564,6,128,1551456283,65296.0
46564,6,131,1551456283,0.0
46564,6,129,1551456283,1.0
46564,6,132,1551456283,0.0
46564,6,126,1551456283,0.0
46564,6,127,1551456283,0.0
46564,6,130,1551456283,0.0
46563,6,128,1551456276,65295.0
46563,6,131,1551456276,900.0
46563,6,129,1551456276,53893.0
46563,6,132,1551456276,4096.0
46563,6,126,1551456276,0.0
46563,6,127,1551456276,0.0
46563,6,130,1551456276,348.0
46562,6,128,1551456273,65296.0
46562,6,131,1551456273,0.0
46562,6,129,1551456273,1.0
46562,6,132,1551456273,0.0
46562,6,126,1551456273,0.0
46562,6,127,1551456273,0.0
46562,6,130,1551456273,0.0
46561,6,128,1551456265,65295.0
46561,6,131,1551456265,900.0
46561,6,129,1551456265,54793.0
46561,6,132,1551456265,4096.0
46561,6,126,1551456265,0.0
46561,6,127,1551456265,0.0
46561,6,130,1551456265,348.0
46560,6,128,1551456263,65296.0
46560,6,131,1551456263,0.0
46560,6,129,1551456263,1.0
46560,6,132,1551456263,0.0
46560,6,126,1551456263,0.0
46560,6,127,1551456263,0.0
46560,6,130,1551456263,0.0
46559,6,128,1551456255,65295.0
46559,6,131,1551456255,900.0
46559,6,129,1551456255,55693.0
46559,6,132,1551456255,4096.0
46559,6,126,1551456255,0.0
46559,6,127,1551456255,0.0
46559,6,130,1551456255,348.0
46558,6,128,1551456252,65296.0
46558,6,131,1551456252,0.0
46558,6,129,1551456252,1.0
46558,6,132,1551456252,0.0
46558,6,126,1551456252,0.0
46558,6,127,1551456252,0.0
46558,6,130,1551456252,0.0
46557,6,128,1551456244,65295.0
46557,6,131,1551456244,900.0
46557,6,129,1551456244,56593.0
46557,6,132,1551456244,4096.0
46557,6,126,1551456244,0.0
46557,6,127,1551456244,0.0
46557,6,130,1551456244,348.0
46556,6,128,1551456243,65296.0
46556,6,131,1551456243,0.0
46556,6,129,1551456243,1.0
46556,6,132,1551456243,0.0
46556,6,126,1551456243,0.0
46556,6,127,1551456243,0.0
46556,6,130,1551456243,0.0
46555,6,128,1551456234,65295.0
46555,6,131,1551456234,900.0
46555,6,129,1551456234,57493.0
46555,6,132,1551456234,4096.0
46555,6,126,1551456234,0.0
46555,6,127,1551456234,0.0
46555,6,130,1551456234,348.0
46554,6,128,1551456231,65296.0
46554,6,131,1551456231,0.0
46554,6,129,1551456231,1.0
46554,6,132,1551456231,0.0
46554,6,126,1551456231,0.0
46554,6,127,1551456231,0.0
46554,6,130,1551456231,0.0
46553,6,128,1551456224,65295.0
46553,6,131,1551456224,900.0
46553,6,129,1551456224,58393.0
46553,6,132,1551456224,4096.0
46553,6,126,1551456224,0.0
46553,6,127,1551456224,0.0
46553,6,130,1551456224,348.0
46552,6,128,1551456221,65296.0
46552,6,131,1551456221,0.0
46552,6,129,1551456221,1.0
46552,6,132,1551456221,0.0
46552,6,126,1551456221,0.0
46552,6,127,1551456221,0.0
46552,6,130,1551456221,0.0
46551,6,128,1551456213,65295.0
46551,6,131,1551456213,900.0
46551,6,129,1551456213,59293.0
46551,6,132,1551456213,4096.0
46551,6,126,1551456213,0.0
46551,6,127,1551456213,0.0
46551,6,130,1551456213,348.0
46550,6,128,1551456211,65296.0
46550,6,131,1551456211,0.0
