count,streamType,tag,time,values
803624,2,118,1551447002,32.13
803624,2,24,1551447002,0.0
803624,2,20,1551447002,1006.8
803624,2,8,1551447002,0.28;86.0
803624,2,19,1551447002,31.72
803624,2,15,1551447002,21.0;0.0
803624,2,26,1551447002,10.980392
803624,2,10,1551447002,1.0;16.0
803624,2,119,1551447002,30.25
803623,2,71,1551447001,0.0
803623,2,13,1551447001,21.86422;100.0
803623,2,6,1551447001,78.0;86.0
803623,2,66,1551447001,0.0
803623,2,12,1551447001,19.0;91.0
803623,2,9,1551447001,2.3529413
803623,2,25,1551447001,45.09804
803623,2,70,1551447001,3.3799999;86.0
803623,2,23,1551447001,0.0
803623,2,11,1551447001,37.0;54.0
803623,2,7,1551447001,60.0;0.0
803623,2,21,1551447001,21.0
803623,2,22,1551447001,45.882355
803623,2,118,1551447001,32.13
803623,2,24,1551447001,0.0
803623,2,20,1551447001,1007.0
803623,2,8,1551447001,0.28;86.0
803623,2,19,1551447001,31.72
803623,2,15,1551447001,21.0;0.0
803623,2,26,1551447001,10.980392
803623,2,10,1551447001,1.0;16.0
803623,2,119,1551447001,30.31
803622,2,71,1551447000,0.0
803622,2,13,1551447000,21.86422;100.0
803622,2,6,1551447000,78.0;86.0
803622,2,66,1551447000,0.0
803622,2,12,1551447000,19.0;91.0
803622,2,9,1551447000,2.3529413
803622,2,25,1551447000,45.09804
803622,2,70,1551447000,3.36;86.0
803622,2,23,1551447000,0.0
803622,2,11,1551447000,37.0;54.0
803622,2,7,1551447000,60.0;0.0
803622,2,21,1551447000,21.0
803622,2,22,1551447000,45.882355
803622,2,118,1551447000,32.13
803622,2,24,1551447000,0.0
803622,2,20,1551447000,1006.8
803622,2,8,1551447000,0.28;86.0
803622,2,19,1551447000,31.72
803622,2,15,1551447000,21.0;0.0
803622,2,26,1551447000,10.980392
803622,2,10,1551447000,1.0;16.0
803622,2,119,1551447000,30.25
803621,2,71,1551446999,0.0
803621,2,13,1551446999,21.86422;100.0
803621,2,6,1551446999,77.0;90.0
803621,2,66,1551446999,0.0
803621,2,12,1551446999,19.0;91.0
803621,2,9,1551446999,1.9607843
803621,2,25,1551446999,45.09804
803621,2,70,1551446999,3.34;90.0
803621,2,23,1551446999,0.0
803621,2,11,1551446999,37.0;54.0
803621,2,7,1551446999,60.0;0.0
803621,2,21,1551446999,21.0
803621,2,22,1551446999,45.882355
803621,2,118,1551446999,32.16
803621,2,24,1551446999,0.0
803621,2,20,1551446999,1006.7
803621,2,8,1551446999,0.28;90.0
803621,2,19,1551446999,31.72
803621,2,15,1551446999,21.0;0.0
803621,2,26,1551446999,10.980392
803621,2,10,1551446999,1.0;16.0
803621,2,119,1551446999,30.189999
803620,2,71,1551446998,0.0
803620,2,13,1551446998,21.86422;100.0
803620,2,6,1551446998,79.0;90.0
803620,2,66,1551446998,0.0
803620,2,12,1551446998,19.0;91.0
803620,2,9,1551446998,2.3529413
803620,2,25,1551446998,45.09804
803620,2,70,1551446998,3.3;90.0
803620,2,23,1551446998,0.0
803620,2,11,1551446998,37.0;54.0
803620,2,7,1551446998,60.0;0.0
803620,2,21,1551446998,21.0
803620,2,22,1551446998,45.882355
803620,2,118,1551446998,32.16
803620,2,24,1551446998,0.0
803620,2,20,1551446998,1007.0
803620,2,8,1551446998,0.28;90.0
803620,2,19,1551446998,31.72
803620,2,15,1551446998,21.0;0.0
803620,2,26,1551446998,10.980392
803620,2,10,1551446998,1.0;16.0
803620,2,119,1551446998,30.38
803619,2,71,1551446997,0.0
803619,2,13,1551446997,21.86422;100.0
803619,2,6,1551446997,80.0;90.0
803619,2,66,1551446997,0.0
803619,2,12,1551446997,19.0;91.0
803619,2,9,1551446997,1.1764706
803619,2,25,1551446997,45.09804
803619,2,70,1551446997,3.1399999;90.0
803619,2,23,1551446997,0.0
803619,2,11,1551446997,37.0;54.0
803619,2,7,1551446997,60.0;0.0
803619,2,21,1551446997,21.0
803619,2,22,1551446997,45.882355
803619,2,118,1551446997,32.19
803619,2,24,1551446997,0.0
803619,2,20,1551446997,1006.9
803619,2,8,1551446997,0.28;90.0
803619,2,19,1551446997,31.72
803619,2,15,1551446997,21.0;0.0
803619,2,26,1551446997,10.980392
803619,2,10,1551446997,1.0;16.0
803619,2,119,1551446997,30.25
803618,2,71,1551446996,0.0
803618,2,13,1551446996,21.86422;100.0
803618,2,6,1551446996,79.0;90.0
803618,2,66,1551446996,0.0
803618,2,12,1551446996,19.0;91.0
803618,2,9,1551446996,0.78431374
803618,2,25,1551446996,45.09804
803618,2,70,1551446996,3.1;90.0
803618,2,23,1551446996,0.0
803618,2,11,1551446996,37.0;54.0
803618,2,7,1551446996,60.0;0.0
803618,2,21,1551446996,21.0
803618,2,22,1551446996,45.882355
803618,2,118,1551446996,32.25
803618,2,24,1551446996,0.0
803618,2,20,1551446996,1006.60004
803618,2,8,1551446996,0.28;90.0
803618,2,19,1551446996,31.72
803618,2,15,1551446996,21.0;0.0
803618,2,26,1551446996,10.980392
803618,2,10,1551446996,1.0;16.0
803618,2,119,1551446996,30.189999
803617,2,71,1551446995,0.0
803617,2,13,1551446995,21.86422;100.0
803617,2,6,1551446995,81.0;90.0
803617,2,66,1551446995,0.0
803617,2,12,1551446995,19.0;91.0
803617,2,9,1551446995,1.1764706
803617,2,25,1551446995,45.09804
803617,2,70,1551446995,2.98;90.0
803617,2,23,1551446995,0.0
803617,2,11,1551446995,37.0;54.0
803617,2,7,1551446995,60.0;0.0
803617,2,21,1551446995,21.0
803617,2,22,1551446995,45.882355
803617,2,118,1551446995,32.19
803617,2,24,1551446995,0.0
803617,2,20,1551446995,1006.9
803617,2,8,1551446995,0.28;90.0
803617,2,19,1551446995,31.72
803617,2,15,1551446995,21.0;0.0
803617,2,26,1551446995,10.980392
803617,2,10,1551446995,1.0;16.0
803617,2,119,1551446995,30.25
803616,2,71,1551446994,0.0
803616,2,13,1551446994,21.86422;100.0
803616,2,6,1551446994,80.0;90.0
803616,2,66,1551446994,0.0
803616,2,12,1551446994,19.0;91.0
803616,2,9,1551446994,1.9607843
803616,2,25,1551446994,45.09804
803616,2,70,1551446994,2.9199998;90.0
803616,2,23,1551446994,0.0
803616,2,11,1551446994,37.0;54.0
803616,2,7,1551446994,60.0;0.0
803616,2,21,1551446994,21.0
803616,2,22,1551446994,45.882355
803616,2,118,1551446994,32.03
803616,2,24,1551446994,0.0
803616,2,20,1551446994,1007.0
803616,2,8,1551446994,0.28;90.0
803616,2,19,1551446994,31.689999
803616,2,15,1551446994,21.0;0.0
803616,2,26,1551446994,10.980392
803616,2,10,1551446994,1.0;16.0
803616,2,119,1551446994,30.31
803615,2,71,1551446993,0.0
803615,2,13,1551446993,21.86422;100.0
803615,2,6,1551446993,80.0;89.0
803615,2,66,1551446993,0.0
803615,2,12,1551446993,19.0;91.0
803615,2,9,1551446993,1.5686275
803615,2,25,1551446993,45.09804
803615,2,70,1551446993,2.86;89.0
803615,2,23,1551446993,0.0
803615,2,11,1551446993,37.0;54.0
803615,2,7,1551446993,60.0;0.0
803615,2,21,1551446993,21.0
803615,2,22,1551446993,45.882355
803615,2,118,1551446993,32.0
803615,2,24,1551446993,0.0
803615,2,20,1551446993,1006.7
803615,2,8,1551446993,0.28;89.0
803615,2,19,1551446993,31.689999
803615,2,15,1551446993,21.0;0.0
803615,2,26,1551446993,10.980392
803615,2,10,1551446993,1.0;16.0
803615,2,119,1551446993,30.189999
803614,2,71,1551446992,0.0
803614,2,13,1551446992,21.86422;100.0
803614,2,6,1551446992,80.0;90.0
803614,2,66,1551446992,0.0
803614,2,12,1551446992,19.0;91.0
803614,2,9,1551446992,1.1764706
803614,2,25,1551446992,45.09804
803614,2,70,1551446992,2.82;90.0
803614,2,23,1551446992,0.0
803614,2,11,1551446992,37.0;54.0
803614,2,7,1551446992,60.0;0.0
803614,2,21,1551446992,21.0
803614,2,22,1551446992,45.882355
803614,2,118,1551446992,32.03
803614,2,24,1551446992,0.0
803614,2,20,1551446992,1006.7
803614,2,8,1551446992,0.28;90.0
803614,2,19,1551446992,31.689999
803614,2,15,1551446992,21.0;0.0
803614,2,26,1551446992,10.980392
803614,2,10,1551446992,1.0;16.0
803614,2,119,1551446992,30.25
803613,2,71,1551446991,0.0
803613,2,13,1551446991,21.86422;100.0
803613,2,6,1551446991,79.0;90.0
803613,2,66,1551446991,0.0
803613,2,12,1551446991,19.0;91.0
803613,2,9,1551446991,1.1764706
803613,2,25,1551446991,45.09804
803613,2,70,1551446991,2.8;90.0
803613,2,23,1551446991,0.0
803613,2,11,1551446991,37.0;54.0
803613,2,7,1551446991,60.0;0.0
803613,2,21,1551446991,21.0
803613,2,22,1551446991,45.882355
803613,2,118,1551446991,32.03
803613,2,24,1551446991,0.0
803613,2,20,1551446991,1006.9
803613,2,8,1551446991,0.28;90.0
803613,2,19,1551446991,31.689999
803613,2,15,1551446991,21.0;0.0
803613,2,26,1551446991,10.980392
803613,2,10,1551446991,1.0;16.0
803613,2,119,1551446991,30.25
803612,2,71,1551446990,0.0
803612,2,13,1551446990,21.86422;100.0
803612,2,6,1551446990,78.0;90.0
803612,2,66,1551446990,0.0
803612,2,12,1551446990,19.0;91.0
803612,2,9,1551446990,1.1764706
803612,2,25,1551446990,45.09804
803612,2,70,1551446990,2.7;90.0
803612,2,23,1551446990,0.0
803612,2,11,1551446990,37.0;54.0
803612,2,7,1551446990,60.0;0.0
803612,2,21,1551446990,21.0
803612,2,22,1551446990,45.882355
803612,2,118,1551446990,32.03
803612,2,24,1551446990,0.0
803612,2,20,1551446990,1006.5
803612,2,8,1551446990,0.26;90.0
803612,2,19,1551446990,31.689999
803612,2,15,1551446990,21.0;0.0
803612,2,26,1551446990,10.980392
803612,2,10,1551446990,1.0;16.0
803612,2,119,1551446990,30.13
803611,2,71,1551446989,0.0
803611,2,13,1551446989,21.86422;100.0
803611,2,6,1551446989,76.0;90.0
803611,2,66,1551446989,0.0
803611,2,12,1551446989,19.0;91.0
803611,2,9,1551446989,2.3529413
803611,2,25,1551446989,45.09804
803611,2,70,1551446989,2.6399999;90.0
803611,2,23,1551446989,0.0
803611,2,11,1551446989,37.0;54.0
803611,2,7,1551446989,60.0;0.0
803611,2,21,1551446989,21.0
803611,2,22,1551446989,45.882355
803611,2,118,1551446989,32.03
803611,2,24,1551446989,0.0
803611,2,20,1551446989,1006.7
803611,2,8,1551446989,0.26;90.0
803611,2,19,1551446989,31.689999
803611,2,15,1551446989,21.0;0.0
803611,2,26,1551446989,10.980392
803611,2,10,1551446989,1.0;16.0
803611,2,119,1551446989,30.189999
803610,2,71,1551446988,0.0
803610,2,13,1551446988,21.86422;100.0
803610,2,6,1551446988,75.0;90.0
803610,2,66,1551446988,0.0
803610,2,12,1551446988,19.0;91.0
803610,2,9,1551446988,1.1764706
803610,2,25,1551446988,45.09804
803610,2,70,1551446988,2.6599998;90.0
803610,2,23,1551446988,0.0
803610,2,11,1551446988,37.0;54.0
803610,2,7,1551446988,60.0;0.0
803610,2,21,1551446988,21.0
803610,2,22,1551446988,45.882355
803610,2,118,1551446988,32.059998
803610,2,24,1551446988,0.0
803610,2,20,1551446988,1006.9
803610,2,8,1551446988,0.26;90.0
803610,2,19,1551446988,31.689999
803610,2,15,1551446988,21.0;0.0
803610,2,26,1551446988,10.980392
803610,2,10,1551446988,1.0;15.0
803610,2,119,1551446988,30.25
803609,2,71,1551446987,0.0
803609,2,13,1551446987,21.86422;100.0
803609,2,6,1551446987,75.0;90.0
803609,2,66,1551446987,0.0
803609,2,12,1551446987,19.0;91.0
803609,2,9,1551446987,1.1764706
803609,2,25,1551446987,45.09804
803609,2,70,1551446987,2.6799998;90.0
803609,2,23,1551446987,0.0
803609,2,11,1551446987,37.0;54.0
803609,2,7,1551446987,60.0;0.0
803609,2,21,1551446987,21.0
803609,2,22,1551446987,45.882355
803609,2,118,1551446987,32.09
803609,2,24,1551446987,0.0
803609,2,20,1551446987,1006.7
803609,2,8,1551446987,0.26;90.0
803609,2,19,1551446987,31.689999
803609,2,15,1551446987,21.0;0.0
803609,2,26,1551446987,10.980392
803609,2,10,1551446987,1.0;15.0
803609,2,119,1551446987,30.189999
803608,2,71,1551446986,0.0
803608,2,13,1551446986,21.86422;100.0
803608,2,6,1551446986,75.0;90.0
803608,2,66,1551446986,0.0
803608,2,12,1551446986,19.0;91.0
803608,2,9,1551446986,1.1764706
803608,2,25,1551446986,45.09804
803608,2,70,1551446986,2.6799998;90.0
803608,2,23,1551446986,0.0
803608,2,11,1551446986,37.0;54.0
803608,2,7,1551446986,60.0;0.0
803608,2,21,1551446986,21.0
803608,2,22,1551446986,45.882355
803608,2,118,1551446986,32.13
803608,2,24,1551446986,0.0
803608,2,20,1551446986,1006.9
803608,2,8,1551446986,0.26;90.0
803608,2,19,1551446986,31.689999
803608,2,15,1551446986,21.0;0.0
803608,2,26,1551446986,10.980392
803608,2,10,1551446986,1.0;15.0
803608,2,119,1551446986,30.25
803607,2,71,1551446985,0.0
803607,2,13,1551446985,21.86422;100.0
803607,2,6,1551446985,75.0;90.0
803607,2,66,1551446985,0.0
803607,2,12,1551446985,19.0;91.0
803607,2,9,1551446985,1.5686275
803607,2,25,1551446985,45.09804
803607,2,70,1551446985,2.6799998;90.0
803607,2,23,1551446985,0.0
803607,2,11,1551446985,37.0;54.0
803607,2,7,1551446985,60.0;0.0
803607,2,21,1551446985,21.0
803607,2,22,1551446985,45.882355
803607,2,118,1551446985,32.09
803607,2,24,1551446985,0.0
803607,2,20,1551446985,1007.10004
803607,2,8,1551446985,0.26;90.0
803607,2,19,1551446985,31.689999
803607,2,15,1551446985,21.0;0.0
803607,2,26,1551446985,10.980392
803607,2,10,1551446985,1.0;15.0
803607,2,119,1551446985,30.38
803606,2,71,1551446984,0.0
803606,2,13,1551446984,21.86422;100.0
803606,2,6,1551446984,75.0;90.0
803606,2,66,1551446984,0.0
803606,2,12,1551446984,20.0;91.0
803606,2,9,1551446984,1.9607843
803606,2,25,1551446984,45.09804
803606,2,70,1551446984,2.62;90.0
803606,2,23,1551446984,0.0
803606,2,11,1551446984,37.0;54.0
803606,2,7,1551446984,60.0;0.0
803606,2,21,1551446984,21.0
803606,2,22,1551446984,45.882355
803606,2,118,1551446984,32.13
803606,2,24,1551446984,0.0
803606,2,20,1551446984,1006.8
803606,2,8,1551446984,0.26;90.0
803606,2,19,1551446984,31.689999
803606,2,15,1551446984,21.0;0.0
803606,2,26,1551446984,10.980392
803606,2,10,1551446984,1.0;15.0
803606,2,119,1551446984,30.189999
803605,2,71,1551446983,0.0
803605,2,13,1551446983,21.86422;100.0
803605,2,6,1551446983,75.0;90.0
803605,2,66,1551446983,0.0
803605,2,12,1551446983,19.0;91.0
803605,2,9,1551446983,1.5686275
803605,2,25,1551446983,45.09804
803605,2,70,1551446983,2.6;90.0
803605,2,23,1551446983,0.0
803605,2,11,1551446983,37.0;54.0
803605,2,7,1551446983,60.0;0.0
803605,2,21,1551446983,21.0
803605,2,22,1551446983,45.882355
803605,2,118,1551446983,32.16
803605,2,24,1551446983,0.0
803605,2,20,1551446983,1006.5
803605,2,8,1551446983,0.24;90.0
803605,2,19,1551446983,31.689999
803605,2,15,1551446983,21.0;0.0
803605,2,26,1551446983,10.980392
803605,2,10,1551446983,1.0;15.0
803605,2,119,1551446983,30.13
803604,2,71,1551446982,0.0
803604,2,13,1551446982,21.86422;100.0
803604,2,6,1551446982,75.0;90.0
803604,2,66,1551446982,0.0
803604,2,12,1551446982,19.0;91.0
803604,2,9,1551446982,1.1764706
803604,2,25,1551446982,45.09804
803604,2,70,1551446982,2.58;90.0
803604,2,23,1551446982,0.0
803604,2,11,1551446982,38.0;54.0
803604,2,7,1551446982,60.0;0.0
803604,2,21,1551446982,21.0
803604,2,22,1551446982,45.882355
803604,2,118,1551446982,32.03
803604,2,24,1551446982,0.0
803604,2,20,1551446982,1006.60004
803604,2,8,1551446982,0.24;90.0
803604,2,19,1551446982,31.66
803604,2,15,1551446982,21.0;0.0
803604,2,26,1551446982,10.980392
803604,2,10,1551446982,1.0;15.0
803604,2,119,1551446982,30.13
803603,2,71,1551446981,0.0
803603,2,13,1551446981,21.86422;100.0
803603,2,6,1551446981,75.0;90.0
803603,2,66,1551446981,0.0
803603,2,12,1551446981,19.0;91.0
803603,2,9,1551446981,1.1764706
803603,2,25,1551446981,45.09804
803603,2,70,1551446981,2.56;90.0
803603,2,23,1551446981,0.0
803603,2,11,1551446981,38.0;54.0
803603,2,7,1551446981,60.0;0.0
803603,2,21,1551446981,21.0
803603,2,22,1551446981,45.882355
803603,2,118,1551446981,32.0
803603,2,24,1551446981,0.0
803603,2,20,1551446981,1006.5
803603,2,8,1551446981,0.24;90.0
803603,2,19,1551446981,31.66
803603,2,15,1551446981,21.0;0.0
803603,2,26,1551446981,10.980392
803603,2,10,1551446981,1.0;15.0
803603,2,119,1551446981,30.13
803602,2,71,1551446980,0.0
803602,2,13,1551446980,21.86422;100.0
803602,2,6,1551446980,75.0;90.0
803602,2,66,1551446980,0.0
803602,2,12,1551446980,19.0;91.0
803602,2,9,1551446980,1.1764706
803602,2,25,1551446980,45.09804
803602,2,70,1551446980,2.54;90.0
803602,2,23,1551446980,0.0
803602,2,11,1551446980,38.0;54.0
803602,2,7,1551446980,60.0;0.0
803602,2,21,1551446980,21.0
803602,2,22,1551446980,45.882355
803602,2,118,1551446980,32.0
803602,2,24,1551446980,0.0
803602,2,20,1551446980,1006.60004
803602,2,8,1551446980,0.24;90.0
803602,2,19,1551446980,31.66
803602,2,15,1551446980,21.0;0.0
803602,2,26,1551446980,10.980392
803602,2,10,1551446980,1.0;15.0
803602,2,119,1551446980,30.13
803601,2,71,1551446979,0.0
803601,2,13,1551446979,21.86422;100.0
803601,2,6,1551446979,75.0;90.0
803601,2,66,1551446979,0.0
803601,2,12,1551446979,19.0;91.0
803601,2,9,1551446979,1.1764706
803601,2,25,1551446979,45.09804
803601,2,70,1551446979,2.56;90.0
803601,2,23,1551446979,0.0
803601,2,11,1551446979,38.0;54.0
803601,2,7,1551446979,60.0;0.0
803601,2,21,1551446979,21.0
803601,2,22,1551446979,45.882355
803601,2,118,1551446979,31.97
803601,2,24,1551446979,0.0
803601,2,20,1551446979,1006.7
803601,2,8,1551446979,0.24;90.0
803601,2,19,1551446979,31.66
803601,2,15,1551446979,21.0;0.0
803601,2,26,1551446979,10.980392
803601,2,10,1551446979,1.0;15.0
803601,2,119,1551446979,30.189999
803600,2,71,1551446978,0.0
803600,2,13,1551446978,21.86422;100.0
803600,2,6,1551446978,75.0;90.0
803600,2,66,1551446978,0.0
803600,2,12,1551446978,18.0;91.0
803600,2,9,1551446978,0.78431374
803600,2,25,1551446978,45.09804
803600,2,70,1551446978,2.6;90.0
803600,2,23,1551446978,0.0
803600,2,11,1551446978,38.0;54.0
803600,2,7,1551446978,60.0;0.0
803600,2,21,1551446978,21.0
803600,2,22,1551446978,45.882355
803600,2,118,1551446978,32.0
803600,2,24,1551446978,0.0
803600,2,20,1551446978,1007.0
803600,2,8,1551446978,0.24;90.0
803600,2,19,1551446978,31.66
803600,2,15,1551446978,21.0;0.0
803600,2,26,1551446978,10.980392
803600,2,10,1551446978,1.0;15.0
803600,2,119,1551446978,30.25
803599,2,71,1551446977,0.0
803599,2,13,1551446977,21.86422;100.0
803599,2,6,1551446977,75.0;90.0
803599,2,66,1551446977,0.0
803599,2,12,1551446977,18.0;91.0
803599,2,9,1551446977,1.1764706
803599,2,25,1551446977,45.09804
803599,2,70,1551446977,2.6599998;90.0
803599,2,23,1551446977,0.0
803599,2,11,1551446977,38.0;54.0
803599,2,7,1551446977,60.0;0.0
803599,2,21,1551446977,21.0
803599,2,22,1551446977,45.882355
803599,2,118,1551446977,32.0
803599,2,24,1551446977,0.0
803599,2,20,1551446977,1007.0
803599,2,8,1551446977,0.24;90.0
803599,2,19,1551446977,31.66
803599,2,15,1551446977,21.0;0.0
803599,2,26,1551446977,10.980392
803599,2,10,1551446977,1.0;15.0
803599,2,119,1551446977,30.25
803598,2,71,1551446976,0.0
803598,2,13,1551446976,21.86422;100.0
803598,2,6,1551446976,75.0;90.0
803598,2,66,1551446976,0.0
803598,2,12,1551446976,18.0;91.0
803598,2,9,1551446976,0.78431374
803598,2,25,1551446976,45.09804
803598,2,70,1551446976,2.78;90.0
803598,2,23,1551446976,0.0
803598,2,11,1551446976,38.0;54.0
803598,2,7,1551446976,60.0;0.0
803598,2,21,1551446976,21.0
803598,2,22,1551446976,45.882355
803598,2,118,1551446976,32.059998
803598,2,24,1551446976,0.0
803598,2,20,1551446976,1006.8
803598,2,8,1551446976,0.26;90.0
803598,2,19,1551446976,31.66
803598,2,15,1551446976,21.0;0.0
803598,2,26,1551446976,10.980392
803598,2,10,1551446976,1.0;15.0
803598,2,119,1551446976,30.25
803597,2,71,1551446975,0.0
803597,2,13,1551446975,21.86422;100.0
803597,2,6,1551446975,76.0;90.0
803597,2,66,1551446975,0.0
803597,2,12,1551446975,18.0;91.0
803597,2,9,1551446975,1.1764706
803597,2,25,1551446975,45.09804
803597,2,70,1551446975,2.98;90.0
803597,2,23,1551446975,0.0
803597,2,11,1551446975,38.0;54.0
803597,2,7,1551446975,60.0;0.0
803597,2,21,1551446975,21.0
803597,2,22,1551446975,45.882355
803597,2,118,1551446975,32.059998
803597,2,24,1551446975,0.0
803597,2,20,1551446975,1006.8
803597,2,8,1551446975,0.26;90.0
803597,2,19,1551446975,31.66
803597,2,15,1551446975,21.0;0.0
803597,2,26,1551446975,10.980392
803597,2,10,1551446975,1.0;15.0
803597,2,119,1551446975,30.189999
803596,2,71,1551446974,0.0
803596,2,13,1551446974,21.86422;100.0
803596,2,6,1551446974,76.0;90.0
803596,2,66,1551446974,0.0
803596,2,12,1551446974,18.0;91.0
803596,2,9,1551446974,1.5686275
803596,2,25,1551446974,45.09804
803596,2,70,1551446974,3.1799998;90.0
803596,2,23,1551446974,0.0
803596,2,11,1551446974,38.0;54.0
803596,2,7,1551446974,60.0;0.0
803596,2,21,1551446974,21.0
803596,2,22,1551446974,45.882355
803596,2,118,1551446974,32.059998
803596,2,24,1551446974,0.0
803596,2,20,1551446974,1007.0
803596,2,8,1551446974,0.26;90.0
803596,2,19,1551446974,31.66
803596,2,15,1551446974,21.0;0.0
803596,2,26,1551446974,10.980392
803596,2,10,1551446974,1.0;15.0
803596,2,119,1551446974,30.31
803595,2,71,1551446973,0.0
803595,2,13,1551446973,21.86422;100.0
803595,2,6,1551446973,77.0;89.0
803595,2,66,1551446973,0.0
803595,2,12,1551446973,18.0;91.0
803595,2,9,1551446973,1.1764706
803595,2,25,1551446973,45.09804
803595,2,70,1551446973,3.36;89.0
803595,2,23,1551446973,0.0
803595,2,11,1551446973,38.0;54.0
803595,2,7,1551446973,60.0;0.0
803595,2,21,1551446973,21.0
803595,2,22,1551446973,45.882355
803595,2,118,1551446973,32.059998
803595,2,24,1551446973,0.0
803595,2,20,1551446973,1006.60004
803595,2,8,1551446973,0.26;89.0
803595,2,19,1551446973,31.66
803595,2,15,1551446973,21.0;0.0
803595,2,26,1551446973,10.980392
803595,2,10,1551446973,1.0;14.0
803595,2,119,1551446973,30.13
803594,2,71,1551446972,0.0
803594,2,13,1551446972,21.86422;100.0
803594,2,6,1551446972,78.0;89.0
803594,2,66,1551446972,0.0
803594,2,12,1551446972,18.0;91.0
803594,2,9,1551446972,1.5686275
803594,2,25,1551446972,45.09804
803594,2,70,1551446972,3.46;89.0
803594,2,23,1551446972,0.0
803594,2,11,1551446972,37.0;54.0
803594,2,7,1551446972,60.0;0.0
803594,2,21,1551446972,21.0
803594,2,22,1551446972,45.882355
803594,2,118,1551446972,32.059998
803594,2,24,1551446972,0.0
803594,2,20,1551446972,1006.5
803594,2,8,1551446972,0.26;89.0
803594,2,19,1551446972,31.66
803594,2,15,1551446972,21.0;0.0
803594,2,26,1551446972,10.980392
803594,2,10,1551446972,1.0;14.0
803594,2,119,1551446972,30.06
803593,2,71,1551446971,0.0
803593,2,13,1551446971,21.86422;100.0
803593,2,6,1551446971,78.0;89.0
803593,2,66,1551446971,0.0
803593,2,12,1551446971,18.0;91.0
803593,2,9,1551446971,1.1764706
803593,2,25,1551446971,45.09804
803593,2,70,1551446971,3.48;89.0
803593,2,23,1551446971,0.0
803593,2,11,1551446971,38.0;54.0
803593,2,7,1551446971,60.0;0.0
803593,2,21,1551446971,21.0
803593,2,22,1551446971,45.882355
803593,2,118,1551446971,32.13
803593,2,24,1551446971,0.0
803593,2,20,1551446971,1006.5
803593,2,8,1551446971,0.26;89.0
803593,2,19,1551446971,31.66
803593,2,15,1551446971,21.0;0.0
803593,2,26,1551446971,10.980392
803593,2,10,1551446971,1.0;14.0
803593,2,119,1551446971,30.06
803592,2,71,1551446970,0.0
803592,2,13,1551446970,21.86422;100.0
803592,2,6,1551446970,80.0;90.0
803592,2,66,1551446970,0.0
803592,2,12,1551446970,18.0;91.0
803592,2,9,1551446970,1.1764706
803592,2,25,1551446970,45.09804
803592,2,70,1551446970,3.52;90.0
803592,2,23,1551446970,0.0
803592,2,11,1551446970,37.0;54.0
803592,2,7,1551446970,60.0;0.0
803592,2,21,1551446970,21.0
803592,2,22,1551446970,45.882355
803592,2,118,1551446970,32.19
803592,2,24,1551446970,0.0
803592,2,20,1551446970,1006.9
803592,2,8,1551446970,0.26;90.0
803592,2,19,1551446970,31.66
803592,2,15,1551446970,21.0;0.0
803592,2,26,1551446970,10.980392
803592,2,10,1551446970,1.0;14.0
803592,2,119,1551446970,30.189999
803591,2,71,1551446969,0.0
803591,2,13,1551446969,21.86422;100.0
803591,2,6,1551446969,81.0;90.0
803591,2,66,1551446969,0.0
803591,2,12,1551446969,18.0;91.0
803591,2,9,1551446969,1.9607843
803591,2,25,1551446969,45.09804
803591,2,70,1551446969,3.5;90.0
803591,2,23,1551446969,0.0
803591,2,11,1551446969,37.0;54.0
803591,2,7,1551446969,60.0;0.0
803591,2,21,1551446969,21.0
803591,2,22,1551446969,45.882355
803591,2,118,1551446969,32.03
803591,2,24,1551446969,0.0
803591,2,20,1551446969,1006.60004
803591,2,8,1551446969,0.26;90.0
803591,2,19,1551446969,31.63
803591,2,15,1551446969,21.0;0.0
803591,2,26,1551446969,10.980392
803591,2,10,1551446969,1.0;14.0
803591,2,119,1551446969,30.13
803590,2,71,1551446968,0.0
803590,2,13,1551446968,21.86422;100.0
803590,2,6,1551446968,81.0;89.0
803590,2,66,1551446968,0.0
803590,2,12,1551446968,18.0;91.0
803590,2,9,1551446968,1.1764706
803590,2,25,1551446968,45.09804
803590,2,70,1551446968,3.48;89.0
803590,2,23,1551446968,0.0
803590,2,11,1551446968,37.0;54.0
803590,2,7,1551446968,60.0;0.0
803590,2,21,1551446968,21.0
803590,2,22,1551446968,45.882355
803590,2,118,1551446968,32.03
803590,2,24,1551446968,0.0
803590,2,20,1551446968,1006.7
803590,2,8,1551446968,0.26;89.0
803590,2,19,1551446968,31.63
803590,2,15,1551446968,21.0;0.0
803590,2,26,1551446968,10.980392
803590,2,10,1551446968,1.0;14.0
803590,2,119,1551446968,30.189999
803589,2,71,1551446967,0.0
803589,2,13,1551446967,21.86422;100.0
803589,2,6,1551446967,80.0;89.0
803589,2,66,1551446967,0.0
803589,2,12,1551446967,18.0;91.0
803589,2,9,1551446967,0.78431374
803589,2,25,1551446967,45.09804
803589,2,70,1551446967,3.46;89.0
803589,2,23,1551446967,0.0
803589,2,11,1551446967,37.0;54.0
803589,2,7,1551446967,60.0;0.0
803589,2,21,1551446967,21.0
803589,2,22,1551446967,45.882355
803589,2,118,1551446967,32.03
803589,2,24,1551446967,0.0
803589,2,20,1551446967,1006.60004
803589,2,8,1551446967,0.26;89.0
803589,2,19,1551446967,31.63
803589,2,15,1551446967,21.0;0.0
